selected_windows,covered_sequences,selected_sequences,positive_windows,negative_windows,zero_windows,positive_precision,positive_sum,negative_mass,utility_sum,worst_sequence_utility,sequence_utility,candidate_stability_min,candidate_stability_mean,eligible,outer_held_out_seq,model_config,score_config,gate_config,model_order,score_order,gate_order
6,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,2,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_target_q25,disp_le_025_stable_080,1,2,8
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,3,4,0.5,0.058138633956,0.388503696133,-0.330365062177,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_target_q25,disp_le_030_stable_080,1,2,9
6,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,2,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_target_q25,q25_pos_disp_le_025_stable_080,1,2,10
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,3,4,0.5,0.058138633956,0.388503696133,-0.330365062177,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_target_q25,q25_pos_disp_le_030_stable_080,1,2,11
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.8,0.983333333333,0,MOT20-05,extra_full_l5,mean_positive_fraction,all,2,0,0
3,2,"['MOT20-01', 'MOT20-03']",1,1,1,0.5,0.011940298507,0.146394756009,-0.134454457502,-0.146394756009,"{'MOT20-01': 0.011940298507, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_full_l5,mean_positive_fraction,disp_le_015,2,0,1
6,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,1,4,0.5,0.011940298507,0.146394756009,-0.134454457502,-0.146394756009,"{'MOT20-01': 0.011940298507, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.966666666667,0,MOT20-05,extra_full_l5,mean_positive_fraction,disp_le_020,2,0,2
9,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,5,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.977777777778,0,MOT20-05,extra_full_l5,mean_positive_fraction,disp_le_025,2,0,3
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,5,0.6,0.058138633956,0.154200480207,-0.096061846251,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",0.8,0.98,0,MOT20-05,extra_full_l5,mean_positive_fraction,disp_le_030,2,0,4
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.8,0.983333333333,0,MOT20-05,extra_full_l5,mean_positive_fraction,disp_le_040,2,0,5
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.8,0.983333333333,0,MOT20-05,extra_full_l5,mean_positive_fraction,stable_080,2,0,6
6,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,1,4,0.5,0.011940298507,0.146394756009,-0.134454457502,-0.146394756009,"{'MOT20-01': 0.011940298507, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.966666666667,0,MOT20-05,extra_full_l5,mean_positive_fraction,disp_le_020_stable_080,2,0,7
9,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,5,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.977777777778,0,MOT20-05,extra_full_l5,mean_positive_fraction,disp_le_025_stable_080,2,0,8
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,5,0.6,0.058138633956,0.154200480207,-0.096061846251,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",0.8,0.98,0,MOT20-05,extra_full_l5,mean_positive_fraction,disp_le_030_stable_080,2,0,9
9,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,5,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.977777777778,0,MOT20-05,extra_full_l5,mean_positive_fraction,q25_pos_disp_le_025_stable_080,2,0,10
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,5,0.6,0.058138633956,0.154200480207,-0.096061846251,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",0.8,0.98,0,MOT20-05,extra_full_l5,mean_positive_fraction,q25_pos_disp_le_030_stable_080,2,0,11
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.8,0.983333333333,0,MOT20-05,extra_full_l5,seedq25_positive_fraction,all,2,1,0
3,2,"['MOT20-01', 'MOT20-03']",1,1,1,0.5,0.011940298507,0.146394756009,-0.134454457502,-0.146394756009,"{'MOT20-01': 0.011940298507, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_full_l5,seedq25_positive_fraction,disp_le_015,2,1,1
6,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,1,4,0.5,0.011940298507,0.146394756009,-0.134454457502,-0.146394756009,"{'MOT20-01': 0.011940298507, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.966666666667,0,MOT20-05,extra_full_l5,seedq25_positive_fraction,disp_le_020,2,1,2
9,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,5,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.977777777778,0,MOT20-05,extra_full_l5,seedq25_positive_fraction,disp_le_025,2,1,3
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,5,0.6,0.058138633956,0.154200480207,-0.096061846251,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",0.8,0.98,0,MOT20-05,extra_full_l5,seedq25_positive_fraction,disp_le_030,2,1,4
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.8,0.983333333333,0,MOT20-05,extra_full_l5,seedq25_positive_fraction,disp_le_040,2,1,5
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.8,0.983333333333,0,MOT20-05,extra_full_l5,seedq25_positive_fraction,stable_080,2,1,6
6,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,1,4,0.5,0.011940298507,0.146394756009,-0.134454457502,-0.146394756009,"{'MOT20-01': 0.011940298507, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.966666666667,0,MOT20-05,extra_full_l5,seedq25_positive_fraction,disp_le_020_stable_080,2,1,7
9,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,5,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.977777777778,0,MOT20-05,extra_full_l5,seedq25_positive_fraction,disp_le_025_stable_080,2,1,8
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,5,0.6,0.058138633956,0.154200480207,-0.096061846251,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",0.8,0.98,0,MOT20-05,extra_full_l5,seedq25_positive_fraction,disp_le_030_stable_080,2,1,9
9,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,5,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.977777777778,0,MOT20-05,extra_full_l5,seedq25_positive_fraction,q25_pos_disp_le_025_stable_080,2,1,10
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,5,0.6,0.058138633956,0.154200480207,-0.096061846251,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",0.8,0.98,0,MOT20-05,extra_full_l5,seedq25_positive_fraction,q25_pos_disp_le_030_stable_080,2,1,11
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.8,0.983333333333,0,MOT20-05,extra_full_l5,mean_target_q25,all,2,2,0
3,2,"['MOT20-01', 'MOT20-03']",1,1,1,0.5,0.011940298507,0.146394756009,-0.134454457502,-0.146394756009,"{'MOT20-01': 0.011940298507, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_full_l5,mean_target_q25,disp_le_015,2,2,1
6,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,1,4,0.5,0.011940298507,0.146394756009,-0.134454457502,-0.146394756009,"{'MOT20-01': 0.011940298507, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.966666666667,0,MOT20-05,extra_full_l5,mean_target_q25,disp_le_020,2,2,2
9,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,5,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.977777777778,0,MOT20-05,extra_full_l5,mean_target_q25,disp_le_025,2,2,3
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,5,0.6,0.058138633956,0.154200480207,-0.096061846251,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",0.8,0.98,0,MOT20-05,extra_full_l5,mean_target_q25,disp_le_030,2,2,4
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.8,0.983333333333,0,MOT20-05,extra_full_l5,mean_target_q25,disp_le_040,2,2,5
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.8,0.983333333333,0,MOT20-05,extra_full_l5,mean_target_q25,stable_080,2,2,6
6,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,1,4,0.5,0.011940298507,0.146394756009,-0.134454457502,-0.146394756009,"{'MOT20-01': 0.011940298507, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.966666666667,0,MOT20-05,extra_full_l5,mean_target_q25,disp_le_020_stable_080,2,2,7
9,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,5,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.977777777778,0,MOT20-05,extra_full_l5,mean_target_q25,disp_le_025_stable_080,2,2,8
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,5,0.6,0.058138633956,0.154200480207,-0.096061846251,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",0.8,0.98,0,MOT20-05,extra_full_l5,mean_target_q25,disp_le_030_stable_080,2,2,9
9,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,5,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.8,0.977777777778,0,MOT20-05,extra_full_l5,mean_target_q25,q25_pos_disp_le_025_stable_080,2,2,10
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,5,0.6,0.058138633956,0.154200480207,-0.096061846251,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",0.8,0.98,0,MOT20-05,extra_full_l5,mean_target_q25,q25_pos_disp_le_030_stable_080,2,2,11
