plan_key,created_at,updated_at,status,kind,script,dataset,split,tracker_family,variant,tag,run_root,summary_csv,checkpoint,calibrator_npz,log_path,notes,laplace_primary_only,laplace_no_det_score,laplace_decay_scales,laplace_min_history,laplace_proto_mode,cmc_method,name,epochs,batch_groups,seq_override,det_root,analysis_dir,run_base,run_heuristic,run_learned,laplace_disable_pole_bank,exit_code,lr,hist_hidden,pair_hidden,anchor_alpha,delta_scale,min_history,max_history,disable_set_encoder,disable_background,allow_empty_val,run_current_learned,run_haca,haca_disable_set_encoder,haca_disable_background,haca_version,disable_hist_gate,disable_ood_gate,loss_shift_weight,base_npz,comp_topk,comp_margin_quantile,comp_margin_temperature,comp_delta_scale,duel_margin,loss_duel_weight,samebase_run_root,strongsort_run_root,mot20_run_root,run_samebase,run_strongsort,run_mot20,stop_if_samebase_weak,stop_if_strongsort_collapses,main_train_run_root,main_pipeline_plan_key,run_transfer_for_best,poll_secs,stop_reason,haca_mode,wait_for_mot20_summary,wait_for_strongsort_summary,wait_for_strongsort,gpu_idle_mem_mb,wait_for_process_pattern,wait_for_process_grace_secs,best_candidate,best_hota,best_assa,best_beats_heur,zip_path,queue_label,best_mot20_label,best_mot20_ckpt,wait_plan_key,reason,queue_name,queue_root,oracle_group_jsonl,graph_topk,graph_min_detections,graph_min_committed_matches,detector_filter,val_sequences,experiment_name,seq_ids,owneralt_min_gap,owneralt_max_gap,owneralt_min_tracklet_len,owneralt_min_box_iou,owneralt_owner_max_tracklet_len,owneralt_owner_alt_det_min_score,owneralt_owner_alt_det_min_box_iou,owneralt_max_owner_edge_deficit,owneralt_owner_alt_bonus,owneralt_block_owner_on_reclaim,owneralt_gap1_min_box_iou,owneralt_gap1_owner_alt_det_min_box_iou,owneralt_gap1_max_owner_edge_deficit,owneralt_evidence_mode,owneralt_max_joint_penalty,owneralt_gap1_max_joint_penalty,reference_results_dir,track_high_thresh,track_low_thresh,new_track_thresh,track_buffer,match_thresh,proximity_thresh,appearance_thresh,reference_results_dirs,graph_assoc_top_k,graph_assoc_max_rows,graph_assoc_max_cols,graph_assoc_row_margin,graph_assoc_col_margin,graph_assoc_min_reclaim_time_since_update,graph_assoc_max_reclaim_time_since_update,graph_assoc_min_reclaim_tracklet_len,graph_assoc_recent_owner_max_time_since_update,graph_assoc_recent_owner_max_tracklet_len,graph_assoc_min_box_iou,graph_assoc_reclaim_bonus,graph_assoc_recent_owner_penalty,graph_assoc_iou_bonus,graph_assoc_score_bonus,graph_assoc_min_assignment_gain,graph_assoc_max_cost_delta,graph_assoc_force_match_cost,graph_assoc_allow_match_count_drop,graph_assoc_col_only_min_assignment_gain,graph_assoc_col_only_max_cost_delta,graph_assoc_allow_col_only_blocks,graph_assoc_require_row_involved_strict_reclaim,graph_assoc_row_involved_min_assignment_gain,graph_assoc_protect_young_active_rows,graph_assoc_young_active_max_time_since_update,graph_assoc_young_active_max_tracklet_len,graph_assoc_young_active_min_reclaim_gap,graph_assoc_young_active_max_cost_delta,graph_assoc_protect_stale_lost_owner_rows,graph_assoc_stale_lost_owner_min_time_since_update,graph_assoc_stale_lost_owner_min_tracklet_len,graph_assoc_stale_lost_owner_active_max_time_since_update,graph_assoc_stale_lost_owner_min_introduced_edge_utility,graph_assoc_dump_candidate_rows,graph_assoc_commit_checkpoint,graph_assoc_commit_device,graph_assoc_commit_score_margin,graph_assoc_commit_replace_rules,graph_assoc_commit_gate_only,graph_assoc_commit_decision_mode,graph_assoc_commit_threshold,graph_assoc_commit_neutral_risk_weight,graph_assoc_commit_positive_threshold,graph_assoc_commit_neutral_threshold,package_mode,device,score_margin,graph_assoc_commit_safety_min_gain,graph_assoc_commit_safety_max_cost_delta,graph_assoc_commit_safety_require_reclaim_improve,graph_assoc_commit_safety_require_same_match_count,graph_assoc_candidate_rerank_top_k,graph_assoc_learned_commit_rerank_candidates,teacher_mode,source_manifest,reentry_memory_enable,reentry_memory_use_low_score,reentry_memory_max_gap,reentry_memory_max_size,reentry_memory_min_similarity,reentry_memory_min_det_score,reentry_memory_app_weight,reentry_memory_iou_weight,reentry_memory_score_weight,reentry_memory_gap_weight,reentry_memory_compete_primary,reentry_memory_confirm_streak,reentry_memory_confirm_gap,reentry_memory_confirm_min_similarity,reentry_engine_enable,reentry_engine_hilbert_order,reentry_engine_bf_threshold,reentry_engine_spatial_radius,reentry_engine_max_spatial_radius,train_seqs,val_seq,manual_fix,haca_run_root,haca_checkpoint,stage1_run_root,eval_run_root,stage1_checkpoint,haca_no_background,no_background,track_exit_code,note,smoke_test,train_root,seq_name,seq_id,tracker_output_dir,rgot_analysis_dir,rgot_analysis_only,rgot_top_k,rgot_row_margin,rgot_col_margin,rgot_max_rows,rgot_max_cols,event_count,candidate_blocks,trigger_blocks
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_eval_20260417_185217,2026-04-17T18:52:17+08:00,2026-04-17T19:11:03+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_eval_20260417_185217,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_eval_20260417_185217/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_eval_20260417_185217/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mot20_graphassoc_20260417_185217,2,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.05,0.05,1,8,15,1,12,0.55,0.15,0.08,0.05,0.02,0.005,0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_eval_20260417_225949,2026-04-17T22:59:49+08:00,2026-04-18T08:18:04+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_eval_20260417_225949,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_eval_20260417_225949/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_eval_20260417_225949/logs/compare.log,graph-assoc MOT20 eval completed after manual eval/compare backfill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mot20_graphassoc_20260417_225949,2,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.05,0.05,1,8,15,1,12,0.55,0.15,0.08,0.05,0.02,0.005,0.08,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_mot20_5h_queue_20260417_231438,2026-04-17T23:14:38+08:00,2026-04-18T08:34:00+08:00,cancelled,analysis,scripts/run_graphassoc_mot20_5h_queue.py,MOT20,val_half,BoT-SORT,graphassoc_5h_queue,graphassoc_mot20_5h_queue_20260417_231438,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_mot20_5h_queue_20260417_231438,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_mot20_5h_queue_20260417_231438/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_mot20_5h_queue_20260417_231438/logs/queue.log,manual queue stop after wake-up; keep current seq2 run only and do not auto-launch further steps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_mot20_5h_queue_20260417_231438/runs/seq2_1_seq2_softforce003,2026-04-18T08:19:31+08:00,2026-04-18T08:40:42+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_mot20_5h_queue_20260417_231438/runs/seq2_1_seq2_softforce003,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_mot20_5h_queue_20260417_231438/runs/seq2_1_seq2_softforce003/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_mot20_5h_queue_20260417_231438/runs/seq2_1_seq2_softforce003/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graphassoc_mot20_5h_queue_20260417_231438_seq2_1_seq2_softforce003,2,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.05,0.05,1,8,15,1,12,0.55,0.15,0.08,0.05,0.02,0.005,0.08,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_validate_20260418_1,2026-04-18T09:06:09+08:00,2026-04-18T09:59:13+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_validate_20260418_1,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_validate_20260418_1/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_validate_20260418_1/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mot20_graphassoc_seq5_validate_20260418_1,5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.05,0.05,1,8,15,1,12,0.55,0.15,0.08,0.05,0.02,0.005,0.08,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_colonlygate_20260418_1,2026-04-18T12:31:12+08:00,2026-04-18T13:24:29+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_colonlygate_20260418_1,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_colonlygate_20260418_1/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_colonlygate_20260418_1/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mot20_graphassoc_seq5_colonlygate_20260418_1,5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.05,0.05,1,8,15,1,12,0.55,0.15,0.08,0.05,0.02,0.005,0.08,0.03,0,0.07,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_nocolonly_20260418_1,2026-04-18T13:29:56+08:00,2026-04-18T14:23:11+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_nocolonly_20260418_1,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_nocolonly_20260418_1/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_nocolonly_20260418_1/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mot20_graphassoc_seq5_nocolonly_20260418_1,5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.05,0.05,1,8,15,1,12,0.55,0.15,0.08,0.05,0.02,0.005,0.08,0.03,0,0.07,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_strictrow_20260418_1,2026-04-18T15:48:39+08:00,2026-04-18T16:41:32+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_strictrow_20260418_1,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_strictrow_20260418_1/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_strictrow_20260418_1/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mot20_graphassoc_seq5_strictrow_20260418_1,5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.05,0.05,1,8,15,1,12,0.55,0.15,0.08,0.05,0.02,0.005,0.08,0.03,0,0.07,0.02,0,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_strictrow_diag_20260418_1,2026-04-18T18:02:06+08:00,2026-04-18T18:28:20+08:00,cancelled,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_strictrow_diag_20260418_1,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_strictrow_diag_20260418_1/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_strictrow_diag_20260418_1/logs/graph_track.log,manual stop after diagnostic evidence collected through checkpoint 1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mot20_graphassoc_seq5_strictrow_diag_20260418_1,5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.05,0.05,1,8,15,1,12,0.55,0.15,0.08,0.05,0.02,0.005,0.08,0.0,0,0.07,0.02,0,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_youngactiveprotect_20260418_1,2026-04-18T18:28:54+08:00,2026-04-18T19:23:38+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_youngactiveprotect_20260418_1,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_youngactiveprotect_20260418_1/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_youngactiveprotect_20260418_1/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mot20_graphassoc_seq5_youngactiveprotect_20260418_1,5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.05,0.05,1,8,15,1,12,0.55,0.15,0.08,0.05,0.02,0.005,0.08,0.0,0,0.07,0.02,0,1,0.03,1,1,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_youngactiveprotectcost03_20260418_1,2026-04-18T19:26:57+08:00,2026-04-18T20:20:22+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_youngactiveprotectcost03_20260418_1,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_youngactiveprotectcost03_20260418_1/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_youngactiveprotectcost03_20260418_1/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mot20_graphassoc_seq5_youngactiveprotectcost03_20260418_1,5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.05,0.05,1,8,15,1,12,0.55,0.15,0.08,0.05,0.02,0.005,0.08,0.0,0,0.07,0.02,0,1,0.03,1,1,20,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_stalelostprotect_20260418_2,2026-04-18T21:05:22+08:00,2026-04-18T22:08:29+08:00,failed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_stalelostprotect_20260418_2,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_stalelostprotect_20260418_2/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_stalelostprotect_20260418_2/logs/graph_track.log,tracking exited unexpectedly near frame 3020/3315 before graph_eval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mot20_graphassoc_seq5_stalelostprotect_20260418_2,5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.05,0.05,1,8,15,1,12,0.55,0.15,0.08,0.05,0.02,0.005,0.08,0.0,0,0.07,0.02,0,1,0.03,1,1,20,2,0.03,1,9,100,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_stalelostprotect_20260418_3,2026-04-18T22:10:56+08:00,2026-04-18T23:07:00+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_stalelostprotect_20260418_3,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_stalelostprotect_20260418_3/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/botsort_graphassoc_mot20_seq5_stalelostprotect_20260418_3/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mot20_graphassoc_seq5_stalelostprotect_20260418_3,5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.05,0.05,1,8,15,1,12,0.55,0.15,0.08,0.05,0.02,0.005,0.08,0.0,0,0.07,0.02,0,1,0.03,1,1,20,2,0.03,1,9,100,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_next5h_20260419_000454,2026-04-19T00:04:55+08:00,2026-04-19T02:41:38+08:00,completed,analysis,scripts/run_graph_assoc_commit_next5h.py,MOT20,val_half,BoT-SORT,graph_assoc_commit_next5h,graph_assoc_commit_next5h_20260419_000454,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_next5h_20260419_000454,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_next5h_20260419_000454/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_next5h_20260419_000454/logs/queue.log,graph-assoc commit next5h queue completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_next5h_20260419_000454/runs/stable_seq5_dump,2026-04-19T00:04:58+08:00,2026-04-19T00:55:04+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20_canddump,,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_next5h_20260419_000454/runs/stable_seq5_dump,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_next5h_20260419_000454/runs/stable_seq5_dump/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_next5h_20260419_000454/runs/stable_seq5_dump/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graph_assoc_commit_next5h_20260419_000454_stable_seq5_dump,5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.05,0.05,1,8,15,1,12,0.55,0.15,0.08,0.05,0.02,0.005,0.08,0.0,0,0.07,0.02,0,1,0.03,1,1,20,2,0.03,1,9,100,1,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
